Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.04037601067885954,0.12491255507235496,0.06190069771922246,0.0466620332269521,0.04910725641671307,0.048389918524052375,0.06325369383654726,0.06442433544502381
0.06009674254114411,0.22355160964775853,0.08480689869785028,0.07574984818864411,0.08878244058129227,0.07110610391152043,0.08649589044425882,0.08802229721799096
0.1282820705176294,0.006925892945483328,0.07555306395273621,0.011933302597203013,0.010325450249200771,0.056031725725981835,0.08808881510686864,0.08766791233208766
0.05413105413105413,0.7534029756251979,0.27730294396961064,0.49161126938904715,0.49382716049382713,0.27730294396961064,0.26875593542260207,0.2747704969927192
0.0761353517364203,0.013725608929719694,0.11875148269902057,0.023301000007501932,0.02022795347570701,0.09322620124514448,0.13268734859732748,0.1329249617151608
0.32,0.1,0.26,0.04,0.08,0.24,0.24,0.14
0.33,0.11,0.24,0.1,0.09,0.21,0.22,0.22
0.255,0.115,0.19,0.125,0.095,0.21,0.225,0.24
0.19,0.108,0.22,0.146,0.126,0.206,0.204,0.202
0.16,0.09,0.179,0.143,0.127,0.155,0.19,0.194
0.142,0.0915,0.1505,0.1225,0.129,0.129,0.167,0.167
