Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.03775311855775755,0.1298112642709565,0.05071873508808141,0.045271424402905686,0.0482040796746428,0.048558458744084355,0.0618072739552519,0.05819004650221471
0.059676126818592086,0.2390732056535195,0.08217840386294563,0.09247904894090987,0.09664791950309437,0.0815847020235188,0.09672357747150764,0.0942223243225887
0.1497076023391813,0.007641550483706569,0.06153742686125496,0.012770579131839321,0.011235377738195147,0.05127915513638674,0.08925077988685032,0.08179354520817936
0.05921356977640709,0.7907478797224364,0.28218966846569005,0.49498843484965305,0.5057825751734772,0.2800308404009252,0.2602929838087895,0.25597532767925985
0.08486187845303868,0.015136823244823653,0.10104077519807857,0.024898776004095503,0.02198244085517057,0.08668464641160886,0.13292385227183243,0.12397311426437642
0.02,0.08,0.14,0.16,0.14,0.16,0.14,0.16
0.05,0.07,0.16,0.16,0.14,0.14,0.13,0.14
0.07,0.09,0.18,0.16,0.155,0.13,0.145,0.175
0.104,0.094,0.152,0.136,0.142,0.134,0.144,0.142
0.14,0.095,0.168,0.147,0.14,0.154,0.194,0.176
0.145,0.0955,0.1345,0.13,0.135,0.161,0.1835,0.168
