Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.06747058992842786,0.13053757875733246,0.07822405910932839,0.07126424110809078,0.07022660998398794,0.06960338437283574,0.08399573208756621,0.08499101343868211
0.10687423033298986,0.2289484567768374,0.1320193622028724,0.12965630896969985,0.1266584152796282,0.11181655408781997,0.13154942728400057,0.12996744577263045
0.2303370786516854,0.007387216723401263,0.08754434107489459,0.011513050304180022,0.010092091400394982,0.08061055599828358,0.12408259125159017,0.11224489795918367
0.1206896551724138,0.7510513036164844,0.2750210260723297,0.48107653490328006,0.49747687132043733,0.2764928511354079,0.26661059714045415,0.2636669470142977
0.15838852097130243,0.014630529967601485,0.1328121033659948,0.02248792306142407,0.01978285680840479,0.1248279462717737,0.16934891485809683,0.1574585635359116
0.22,0.08,0.28,0.04,0.2,0.18,0.24,0.24
0.28,0.07,0.28,0.11,0.19,0.15,0.21,0.22
0.225,0.1,0.265,0.185,0.15,0.215,0.215,0.235
0.228,0.088,0.388,0.168,0.15,0.292,0.294,0.374
0.254,0.092,0.364,0.157,0.159,0.266,0.285,0.28
0.214,0.08,0.24,0.21,0.19,0.2155,0.2635,0.267
