Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.049584058618408,0.11854088835998874,0.05281993092848203,0.05148568271618838,0.061259368062211085,0.05119952133923623,0.07228197708161134,0.06998670934975533
0.07098049886543384,0.20857534078700085,0.07533110138966123,0.08268310448587918,0.10380205203991537,0.07907947260952658,0.10479846998777669,0.09887874924318271
0.1909736732135395,0.009247899761485144,0.07471348273596613,0.016543523589019386,0.01409043423048953,0.06242735670153545,0.10547329895192148,0.0996581646068893
0.059451021204631194,0.7727331858982698,0.2662937426824509,0.48614544035384416,0.496552621308703,0.26551320411083645,0.24743072720176923,0.24652009886821907
0.09067460317460316,0.01827706366972054,0.11668804332335758,0.03199815049491386,0.027403259386890658,0.10108714494440456,0.147900466562986,0.14193693356302897
0.3,0.12,0.26,0.06,0.16,0.12,0.26,0.12
0.27,0.12,0.19,0.06,0.23,0.15,0.28,0.23
0.275,0.09,0.225,0.07,0.16,0.18,0.23,0.195
0.242,0.118,0.258,0.082,0.17,0.21,0.272,0.272
0.194,0.098,0.256,0.108,0.169,0.216,0.29,0.265
0.1925,0.0915,0.199,0.24,0.1815,0.197,0.265,0.255
