Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.06618799290508894,0.1393377362715138,0.06925564662289203,0.05544816930993597,0.06598402949023989,0.06499514134386188,0.09136752868869873,0.0891759851163874
0.10656675524897656,0.2401170562159516,0.11255720118127793,0.1133954608714754,0.12681442764585868,0.10446867221657469,0.14692557121700714,0.1500998699876009
0.24669811320754717,0.012004202459674927,0.08168610089168797,0.016847438315477407,0.015125066947017634,0.07272005894689113,0.12997658079625293,0.11484703352555957
0.08447746729122921,0.7843643999353901,0.21159748021321273,0.49200452269423356,0.4926506218704571,0.20723631077370377,0.19722177354223874,0.1897916330156679
0.12585729755745398,0.02364650999717566,0.11786935396796833,0.03257928231456227,0.02934907598523886,0.1076613241587648,0.1566891241578441,0.14310071854828887
0.42,0.08,0.36,0.16,0.28,0.16,0.36,0.36
0.59,0.13,0.29,0.14,0.21,0.24,0.36,0.41
0.39,0.13,0.3,0.135,0.19,0.31,0.565,0.45
0.34,0.116,0.396,0.158,0.186,0.416,0.446,0.458
0.286,0.121,0.324,0.187,0.199,0.334,0.383,0.376
0.2485,0.1205,0.2755,0.181,0.2445,0.249,0.2945,0.2915
