Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.03529501816239784,0.11931908938208621,0.050020113963475735,0.040904075609183126,0.045455241830012476,0.041521859425195796,0.05654020987787875,0.05543968386751194
0.06553645225460479,0.22172148034043968,0.08759484920532933,0.0849991357963182,0.09345267703620595,0.0787695507163483,0.10018247404787095,0.10131294175357533
0.12805691418408183,0.005617103806639892,0.0630850468037443,0.009158504374621691,0.008040248819534475,0.0449996853168859,0.08024763462212359,0.07706808605012198
0.0497581202487906,0.7425708362128541,0.27246026261230133,0.4600898410504492,0.4671734623358673,0.24706288873531446,0.2373876986869385,0.24015203870076018
0.07166853303471445,0.011149865555657881,0.10244916520496329,0.017959508490807807,0.015808428043590103,0.07613267316190173,0.11994762112614579,0.11668905305574209
0.2,0.06,0.24,0.14,0.14,0.1,0.2,0.22
0.21,0.06,0.19,0.13,0.14,0.14,0.23,0.15
0.21,0.065,0.225,0.135,0.12,0.135,0.205,0.13
0.17,0.068,0.21,0.122,0.118,0.162,0.192,0.17
0.169,0.067,0.144,0.137,0.121,0.145,0.188,0.167
0.134,0.0595,0.131,0.1855,0.126,0.12,0.1795,0.189
