Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.037917301187777044,0.10788153209739298,0.05294619960070591,0.04123821465215366,0.03989338745677523,0.0353852919441625,0.05999072067629344,0.058678484152597625
0.06100173403610152,0.21327423978107052,0.08400539395218033,0.07442507693461238,0.07973479628116945,0.05975090209208951,0.09590637172133826,0.09289256429043208
0.1680926019124308,0.008097178456579266,0.09039683491188107,0.015858722297263494,0.013257191166293002,0.04701872907681636,0.1073170731707317,0.09922981708155687
0.04458683753837939,0.7021759444666934,0.2013082365505273,0.42317447603791214,0.4270457882792685,0.20811640635429182,0.18795888399412627,0.19263115738886663
0.07047900400928465,0.01600973976563689,0.12476730236213956,0.030571749581687808,0.02571605424568117,0.07670734107459162,0.1366260734559216,0.13098534017156085
0.34,0.02,0.26,0.16,0.06,0.14,0.3,0.3
0.27,0.08,0.28,0.14,0.07,0.11,0.24,0.25
0.255,0.075,0.265,0.15,0.12,0.13,0.25,0.255
0.21,0.086,0.27,0.14,0.124,0.154,0.272,0.304
0.204,0.085,0.219,0.144,0.122,0.161,0.257,0.258
0.167,0.0795,0.2025,0.1905,0.131,0.153,0.219,0.2165
