Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.0718873301798517,0.1111521988221684,0.07372606683101486,0.06797263824583506,0.07097925238089188,0.06067959704895827,0.08215236434673306,0.07545558453163528
0.12138110454348777,0.20798470414765324,0.12098195889279693,0.1251942182149863,0.1302910871250721,0.10039112967960226,0.12982751500896123,0.11826759158819886
0.22046651617757712,0.009780646997561307,0.11292938227922748,0.015612931700319983,0.014215848002018359,0.08918795620437957,0.13113911031113396,0.1201183918441174
0.1022509160704938,0.7914849066480545,0.2673180945733729,0.4938056185656953,0.5112545803524691,0.27290176234514046,0.2669691153376374,0.25492933170476356
0.13970675885087613,0.019322519083969467,0.15878115769290566,0.030268836468065306,0.027662517289073308,0.13443933468001892,0.1758822853201517,0.16329495920420253
0.48,0.12,0.28,0.1,0.24,0.32,0.34,0.26
0.52,0.07,0.26,0.11,0.19,0.24,0.37,0.27
0.45,0.075,0.32,0.165,0.205,0.25,0.375,0.265
0.256,0.088,0.174,0.184,0.194,0.136,0.166,0.15
0.18,0.091,0.147,0.17,0.205,0.138,0.176,0.165
0.1895,0.08,0.21,0.226,0.1735,0.2175,0.2355,0.232
