Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.06865574536389409,0.12915327918980923,0.05803147953202273,0.06994089539110293,0.058760649916905695,0.05756485277437505,0.0869038870696923,0.08166493919241975
0.12577743353800702,0.2451103085150174,0.10216682647083179,0.14380301412518348,0.11637905950427962,0.09561097091900106,0.15091707816048253,0.13957810455583305
0.24423963133640553,0.01034501001155858,0.09679380873410724,0.01402886057763411,0.012331482825464748,0.0855222968845449,0.14560013776476666,0.1338319541693189
0.08284237104725262,0.7758807262233979,0.21053264398220511,0.4790188769989179,0.47192497294697605,0.2019959119874955,0.203318504268366,0.20223638331129012
0.12372059615729934,0.020417784640307798,0.13261635172492142,0.02725938495328478,0.02403492872189291,0.12016737598798326,0.16968541468064824,0.1610725401005506
0.48,0.08,0.22,0.36,0.2,0.24,0.38,0.26
0.43,0.14,0.26,0.31,0.18,0.23,0.36,0.27
0.415,0.12,0.29,0.305,0.155,0.44,0.35,0.32
0.344,0.152,0.392,0.27,0.166,0.316,0.418,0.388
0.319,0.145,0.305,0.251,0.172,0.296,0.385,0.374
0.284,0.133,0.1595,0.2805,0.226,0.231,0.3065,0.3215
