Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.03319900597085596,0.10728206706203244,0.04014038829768627,0.030263986395432492,0.02911799381110419,0.03206666339634935,0.050360809712472955,0.05023756620833463
0.0644080694638759,0.21463147678062006,0.06720252265574293,0.0659727912667829,0.06773274370409144,0.06095013751499039,0.09375909985120129,0.09427984875363372
0.1407103825136612,0.005764742236862003,0.06329757199322417,0.008114723188684213,0.0071621850915813065,0.054586534116583825,0.1128978595985361,0.09463353142445526
0.05169817634264681,0.7334783336121801,0.18755228375439184,0.38162958005688474,0.40254308181361886,0.2021080809770788,0.1703195583068429,0.1758407227706207
0.07561482931604062,0.011439575608445038,0.0946510744290117,0.01589153902693062,0.014073961416521402,0.08595723485252783,0.1357876483926904,0.12304630334250424
0.24,0.14,0.2,0.1,0.14,0.14,0.28,0.26
0.24,0.13,0.24,0.1,0.1,0.18,0.19,0.25
0.21,0.11,0.205,0.105,0.11,0.17,0.215,0.225
0.164,0.088,0.228,0.104,0.102,0.128,0.182,0.196
0.127,0.084,0.22,0.096,0.096,0.114,0.216,0.205
0.1445,0.083,0.175,0.1735,0.139,0.1605,0.212,0.248
