Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.0386489610014358,0.10680813592410196,0.05735658960898785,0.034046025508625066,0.04025163341269443,0.030493897386157036,0.05574232212054397,0.054842545688180436
0.06909693191756304,0.21209656667409726,0.09900412960174648,0.06879100976099688,0.07899994970186994,0.06112068572573995,0.09615915243730884,0.09401087491849061
0.15675675675675677,0.007533144228390798,0.106318347509113,0.0119953434225844,0.010039397558592235,0.0446674839105118,0.10979354155637903,0.11244279799520593
0.050966608084358524,0.7493209777919796,0.16775842786387601,0.4115673430260425,0.4136443521329286,0.18629173989455183,0.16568141875698994,0.16488256910049529
0.07692307692307691,0.01491633020111602,0.1301518438177874,0.023311267866919446,0.01960301806218601,0.07205759663813616,0.13206826286296483,0.13370473537604458
0.26,0.12,0.22,0.16,0.16,0.16,0.18,0.24
0.26,0.11,0.28,0.13,0.15,0.18,0.23,0.26
0.265,0.09,0.285,0.12,0.15,0.175,0.235,0.23
0.218,0.092,0.248,0.136,0.136,0.19,0.23,0.212
0.194,0.091,0.207,0.153,0.136,0.167,0.203,0.214
0.1575,0.088,0.2105,0.155,0.1495,0.1525,0.2375,0.2265
