Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.04958120691737191,0.11854050175557725,0.04277305950276547,0.05646798116038387,0.05421354624214663,0.039049055249314985,0.06886221362450912,0.06761708430555022
0.07097790295063355,0.20857535107969638,0.06008992662890043,0.08912022995814683,0.09385246635396473,0.05705984207028006,0.0947834100221415,0.09554179522308176
0.1916492693110647,0.009247899761485144,0.09129008746355685,0.01596493177063082,0.013591984233750475,0.06336537613546168,0.13714502801785544,0.12749110320284698
0.05971120072850267,0.7727331858982698,0.1955249121894107,0.4486795889163523,0.4692337713021985,0.18693898790165214,0.1878496162352023,0.1864186288539092
0.09105336242808965,0.01827706366972054,0.12446689578071303,0.030832770881849433,0.026418715026513932,0.09464844393215874,0.1585419411506368,0.1514238917947905
0.32,0.12,0.22,0.18,0.14,0.12,0.3,0.24
0.29,0.1,0.18,0.18,0.16,0.09,0.31,0.24
0.275,0.095,0.215,0.185,0.16,0.115,0.29,0.26
0.24,0.114,0.248,0.188,0.152,0.138,0.308,0.294
0.195,0.103,0.136,0.198,0.171,0.188,0.276,0.288
0.194,0.0975,0.068,0.238,0.1935,0.1795,0.254,0.2535
