Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.2562508554730544,0.4107216492488088,0.34821747474731596,0.35373198773580483,0.29305020421092637,0.31269714361281925,0.32541698147280707,0.3254835181601201
0.4821016287826222,0.558320757035149,0.505001310840409,0.5459931081308819,0.4913220160007952,0.5084015643641163,0.5209313785281184,0.5141342074325387
0.3121185701830863,0.08163661670928689,0.1795817958179582,0.1375112443778111,0.15347812879708383,0.16327425864186698,0.18426027260969058,0.1858593985718596
0.26140927345746623,0.9207740051113545,0.6929536327126689,0.837166849215042,0.737860533041256,0.6794450529390288,0.6761591821832785,0.6746987951807228
0.2845221537850189,0.14997621313035203,0.2852419597234746,0.23622128360976613,0.25410196768718174,0.2632807526349296,0.28960125097732603,0.2914366819113704
0.68,0.0,0.54,0.24,0.04,0.56,0.66,0.6
0.7,0.02,0.59,0.22,0.14,0.53,0.6,0.61
0.655,0.045,0.515,0.145,0.19,0.56,0.555,0.585
0.59,0.072,0.42,0.202,0.214,0.554,0.584,0.518
0.462,0.103,0.413,0.236,0.249,0.515,0.53,0.515
0.327,0.133,0.4035,0.2095,0.27,0.4045,0.3955,0.401
