Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.14556020108146583,0.30698986804993156,0.23825822795403812,0.24222493863559225,0.18195195005130554,0.17642885232983446,0.19493783165623044,0.20287218761894324
0.3307075099823611,0.5232440797872264,0.44181629625523444,0.5067175540801127,0.43767601312570825,0.37838198471681483,0.39662732250342636,0.40209738289759384
0.22874093605800924,0.052750316856780735,0.12688454922594353,0.08096926713947991,0.100923682616596,0.11411648568608095,0.12710836732444053,0.13021534320323014
0.15259454705364994,0.9151275285839929,0.5514511873350924,0.7832014072119613,0.5861917326297273,0.5083553210202286,0.5070360598065083,0.5105540897097626
0.1830651543128462,0.09975074297766273,0.20630089660278028,0.14676555418211784,0.17219997416354474,0.18639148661722024,0.20326134861172324,0.20750670241286862
0.5,0.0,0.26,0.44,0.38,0.48,0.48,0.44
0.52,0.01,0.23,0.38,0.27,0.49,0.52,0.45
0.545,0.14,0.3,0.295,0.31,0.455,0.415,0.46
0.404,0.134,0.326,0.158,0.262,0.396,0.406,0.432
0.296,0.147,0.319,0.13,0.23,0.325,0.336,0.355
0.202,0.1115,0.279,0.1215,0.197,0.264,0.263,0.2765
