Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.06423990701207509,0.18572167295514042,0.11617147047144932,0.10930922577387289,0.08199467998602451,0.0941868754622569,0.09257733673049033,0.0904065387001397
0.16222759871073364,0.3898659101533267,0.281189534120745,0.31669606902644215,0.25224525438882106,0.22327190940023434,0.21792762040900251,0.22222893518666495
0.1632016632016632,0.025964221679990292,0.06074319586971764,0.03323474967552501,0.04976988119447715,0.06690694020885316,0.0670535138620245,0.06807116104868914
0.07292150487691593,0.894565722248026,0.442638179284719,0.725499303297724,0.43195541105434276,0.3362749651648862,0.33813283790060383,0.3376683697166744
0.10080256821829855,0.05046376355918881,0.10682658894742743,0.06355794270833333,0.08925572244349536,0.11160783104670881,0.11191391237509608,0.11330164419855061
0.44,0.16,0.28,0.0,0.12,0.34,0.4,0.34
0.36,0.08,0.19,0.0,0.07,0.31,0.32,0.33
0.305,0.045,0.125,0.015,0.185,0.39,0.34,0.32
0.194,0.068,0.102,0.064,0.162,0.302,0.272,0.272
0.158,0.07,0.138,0.076,0.145,0.245,0.235,0.23
0.1175,0.0715,0.1495,0.086,0.1095,0.178,0.178,0.1715
