Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.28622658646468163,0.35263170891759205,0.48674075559279795,0.3242837370654633,0.3135044329336685,0.5550636804050996,0.550366937508477,0.4946233103711477
0.3449402917757348,0.45165041893950564,0.6595904095904096,0.43363315559055926,0.4193088692048638,0.8602017195767195,0.841663315100815,0.7081538831538832
0.5,0.1076923076923077,0.34615384615384615,0.14285714285714285,0.21951219512195122,0.34782608695652173,0.3333333333333333,0.36363636363636365
0.07142857142857142,1.0,0.6428571428571429,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5714285714285714
0.125,0.19444444444444445,0.45,0.24175824175824173,0.32727272727272727,0.4324324324324324,0.4210526315789474,0.4444444444444444
0.14,0.2,0.2,0.2,0.18,0.18,0.18,0.18
0.07,0.14,0.11,0.13,0.12,0.09,0.11,0.12
0.06,0.07,0.07,0.07,0.07,0.055,0.06,0.06
0.024,0.028,0.028,0.028,0.028,0.028,0.026,0.026
0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014
0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
