Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.2845754982033645,0.4128588003565314,0.3472209165086335,0.35889524934918104,0.31257538104266464,0.31059284997743647,0.32652264965699374,0.32633639363577654
0.4203352517290274,0.5342869490754154,0.48238929390230173,0.5170707134911646,0.4719024064685408,0.4411703105747978,0.4638246710167764,0.4333001740846648
0.325696316262354,0.08945725264169069,0.1716705157813703,0.13516929421938403,0.15335760860360742,0.16084716657126502,0.18523445294313268,0.18279217229692796
0.29128163921253514,0.8979509843310567,0.7167537163519486,0.8163921253515468,0.7276014463640016,0.6773804740859783,0.6713539574126155,0.6717557251908397
0.30752916224814425,0.16270520147053472,0.2769971275522087,0.23193699349389338,0.25332214295705696,0.2599645362732249,0.29035621198957423,0.2873839807493984
0.68,0.22,0.68,0.0,0.0,0.26,0.46,0.48
0.69,0.12,0.46,0.08,0.08,0.38,0.49,0.44
0.66,0.135,0.49,0.175,0.165,0.355,0.57,0.485
0.626,0.2,0.43,0.112,0.23,0.496,0.488,0.512
0.478,0.155,0.389,0.165,0.236,0.486,0.495,0.501
0.3495,0.1735,0.344,0.182,0.2855,0.383,0.385,0.38
