Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.08506001313442418,0.21455226701725202,0.1418585192016923,0.14395443924369256,0.10861603488828474,0.11045216808726525,0.1212245448491986,0.1190323338705372
0.17221872003826566,0.3921411453915236,0.29803542707766956,0.3488022812780974,0.2673065592259629,0.23641375934099834,0.26193883789323535,0.23049231526634223
0.18181818181818182,0.02449094823022903,0.07755277897457992,0.03472723280107915,0.0595781317262161,0.08606378331148973,0.08845919610231424,0.09133783996227009
0.1025965801139962,0.8790373654211526,0.4559848005066498,0.7010766307789741,0.4382520582647245,0.3742875237492084,0.36795440151994935,0.36795440151994935
0.1311740890688259,0.047654198067052345,0.13256006628003314,0.0661764705882353,0.10489616492345005,0.13994790433341225,0.14262918865840185,0.14634760705289676
0.4,0.08,0.04,0.16,0.2,0.3,0.28,0.26
0.37,0.04,0.15,0.12,0.14,0.38,0.37,0.39
0.34,0.08,0.165,0.11,0.175,0.36,0.405,0.38
0.244,0.072,0.178,0.084,0.162,0.306,0.318,0.32
0.168,0.102,0.192,0.067,0.162,0.239,0.249,0.245
0.1255,0.0855,0.1535,0.089,0.122,0.1725,0.175,0.176
