Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.2967456268492453,0.45185718230043626,0.37621658698778176,0.398683437595586,0.340425422136285,0.3372187770041294,0.33974497918649404,0.33914854869923383
0.5211443870433856,0.5919114462349673,0.5311644613818787,0.5879185270551661,0.5440062107093938,0.51850825449251,0.5207768369811814,0.535503441969684
0.29545454545454547,0.10269504980532942,0.18026644462947544,0.157184655396619,0.15861093929486614,0.1738466238924534,0.18340471092077087,0.18464685615848406
0.3583815028901734,0.9030680302356603,0.7701200533570476,0.8599377501111605,0.7981325033348154,0.7590040017785683,0.7616718541574032,0.7625611382836817
0.3238898935101467,0.18441841460092617,0.2921480981698575,0.2657871229299801,0.26463216865693645,0.28289691746768314,0.2956251617913539,0.29730432521452715
0.54,0.14,0.34,0.14,0.06,0.2,0.3,0.42
0.57,0.19,0.36,0.24,0.06,0.43,0.43,0.44
0.615,0.265,0.425,0.215,0.195,0.49,0.45,0.365
0.576,0.256,0.384,0.144,0.238,0.496,0.446,0.392
0.477,0.198,0.371,0.144,0.267,0.426,0.438,0.433
0.331,0.169,0.376,0.162,0.289,0.3615,0.358,0.3585
