Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.09032444171041673,0.2315742990634487,0.1588214121074882,0.1567350384204824,0.11788115329802293,0.12374774070762265,0.1228411040782338,0.12463579688417446
0.17251983884359426,0.3915753864409771,0.29912759150855384,0.36171286354608656,0.2703275544675463,0.21953367704192528,0.22187511380501018,0.22391325661364628
0.1674917491749175,0.02692850207917346,0.07267570681556323,0.039154673927136,0.058982210557013706,0.08384355866550043,0.0824703207880778,0.08355864555169307
0.12385600976205004,0.896888346552776,0.5003050640634533,0.7370347773032336,0.4935936546674802,0.40939597315436244,0.3984136668700427,0.3959731543624161
0.14240617327253596,0.05228711673899125,0.12691533818294382,0.07435905327629189,0.10537284272224032,0.13918274216967433,0.13665376164068221,0.13799702317669574
0.46,0.04,0.26,0.1,0.12,0.56,0.44,0.2
0.43,0.08,0.19,0.08,0.13,0.48,0.34,0.32
0.35,0.115,0.145,0.06,0.185,0.39,0.37,0.375
0.256,0.074,0.152,0.09,0.13,0.324,0.322,0.338
0.182,0.073,0.152,0.056,0.145,0.251,0.254,0.248
0.1305,0.096,0.1595,0.0695,0.125,0.1845,0.181,0.1805
