Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.20158038621681762,0.36665146937082044,0.30121700734787926,0.3024114453552315,0.24728354784130027,0.2617331144795524,0.26020928815857275,0.25927813226938234
0.42296622929962857,0.5450289470755261,0.4836211939282586,0.5327879552536988,0.49517475498387137,0.4486002632815703,0.4503684453954791,0.44526859279465025
0.2594547053649956,0.07215124882969406,0.14253749896411702,0.10292237010372757,0.11780121444550974,0.14390514373453894,0.14656154183092424,0.1450395083406497
0.22701038861100423,0.9191996921893035,0.6617929973066564,0.8360908041554445,0.7091188918814929,0.6490958060792612,0.6437091188918815,0.6356290881108119
0.24215062589780423,0.13380005600672082,0.23455611618709943,0.18328272604588391,0.2020390265292699,0.23558162267839686,0.23876123876123875,0.2361855743798699
0.62,0.08,0.3,0.22,0.1,0.58,0.4,0.5
0.57,0.05,0.37,0.15,0.17,0.54,0.45,0.4
0.595,0.05,0.42,0.25,0.205,0.55,0.38,0.405
0.498,0.14,0.378,0.288,0.276,0.476,0.442,0.466
0.361,0.183,0.333,0.218,0.246,0.45,0.436,0.422
0.269,0.1665,0.315,0.15,0.217,0.328,0.3285,0.334
