Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.13492194605147168,0.28364320337814863,0.19722170306730394,0.186705868501877,0.15937732057998827,0.17052359389463248,0.179078040448913,0.18253645837528387
0.2941926836389811,0.4804082589022972,0.37298474037831686,0.4455684663985775,0.34651084271380733,0.3287274977051515,0.3362673169591385,0.34066713064101906
0.22536873156342183,0.0437182512699492,0.10118736464789785,0.05838778644343401,0.08086662915025324,0.09809546577416527,0.10343083537047965,0.10456628755729078
0.1578512396694215,0.903305785123967,0.5599173553719008,0.8012396694214876,0.593801652892562,0.5086776859504132,0.5070247933884298,0.509090909090909
0.1856622114216282,0.08340009919499447,0.17139965846562522,0.10884391927923882,0.1423476968796434,0.16447324470572514,0.1718126444024365,0.17349669060695674
0.5,0.06,0.12,0.08,0.24,0.52,0.36,0.38
0.54,0.04,0.27,0.1,0.15,0.43,0.4,0.4
0.495,0.025,0.295,0.13,0.125,0.455,0.435,0.4
0.38,0.046,0.242,0.086,0.164,0.454,0.434,0.454
0.285,0.076,0.249,0.093,0.144,0.341,0.337,0.349
0.201,0.0845,0.2295,0.1065,0.181,0.249,0.2615,0.2615
