Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.1299458173244445,0.26693605187731106,0.1989298016544439,0.17817693712575372,0.15096742045761555,0.16746085173119085,0.1722357694426906,0.17481266862933986
0.3470191145565553,0.4735254800526227,0.41056218060750815,0.44332661488276703,0.3809241044612581,0.3541876756305856,0.3746780545921173,0.3739782738664243
0.2385204081632653,0.041417676384165866,0.10056481609037057,0.056086336356541165,0.08021216713574367,0.10272005406318635,0.1047247507585609,0.1047741935483871
0.137905604719764,0.9251474926253688,0.5383480825958702,0.7684365781710915,0.5464601769911505,0.44837758112094395,0.44542772861356933,0.4491150442477876
0.1747663551401869,0.0792858271448886,0.16947185142193846,0.10454237628232461,0.13989050405890127,0.16714776632302406,0.16957956060925108,0.16991002301736766
0.62,0.0,0.4,0.0,0.22,0.42,0.28,0.46
0.59,0.0,0.39,0.13,0.21,0.36,0.42,0.45
0.525,0.08,0.31,0.135,0.155,0.42,0.43,0.485
0.408,0.056,0.288,0.146,0.184,0.448,0.464,0.47
0.291,0.064,0.28,0.106,0.235,0.377,0.374,0.384
0.2085,0.08,0.257,0.0945,0.1955,0.2775,0.276,0.274
