Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.0626367274420691,0.20455786817857743,0.1257480929582393,0.1053157011179577,0.08675433623500384,0.09909808123294095,0.1047808345751072,0.10855382503314032
0.10426605819232596,0.3970031631001988,0.27756999306751795,0.32914402288242167,0.24311130290250485,0.2076781511447301,0.20762272853695704,0.21089763501128128
0.1695464362850972,0.025431308247676573,0.06702898550724638,0.03296198940209455,0.05812167749556999,0.07878424315136973,0.0821817420435511,0.0837022981235505
0.07152619589977222,0.8938496583143508,0.47198177676537584,0.7198177676537585,0.4482915717539863,0.358997722095672,0.357630979498861,0.36173120728929387
0.10060877923742391,0.04945553539019964,0.11738711687723076,0.06303736360190709,0.10290196078431371,0.1292121013363942,0.13365114497318464,0.13594726478897354
0.28,0.12,0.42,0.04,0.12,0.42,0.34,0.38
0.23,0.27,0.35,0.03,0.16,0.36,0.34,0.33
0.255,0.175,0.31,0.035,0.145,0.38,0.335,0.345
0.19,0.156,0.252,0.054,0.152,0.322,0.324,0.318
0.168,0.144,0.223,0.061,0.151,0.251,0.247,0.275
0.12,0.11,0.1815,0.0785,0.119,0.191,0.196,0.2005
