Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.16819889792397708,0.3125286089321099,0.2619544016936493,0.23495050278011642,0.199216778535583,0.22535814082495018,0.23000236666696688,0.22905444589152474
0.3221656760517919,0.48909665799642016,0.4107083062230141,0.46792715899780224,0.4084298212233303,0.39503916262594174,0.3688827010632352,0.37854457922023727
0.26480500722195477,0.05360027119184829,0.12210394489668128,0.07656899780959335,0.09757348791874006,0.120452528837622,0.12447844228094576,0.12417193036512093
0.18758526603001363,0.9167803547066848,0.5985675306957708,0.8226466575716235,0.6487039563437926,0.555593451568895,0.5494542974079127,0.5497953615279673
0.21960471151926533,0.101279177106686,0.20283155157468938,0.140098161647257,0.16963210702341136,0.19798249878463783,0.20297341564822982,0.20258891542038454
0.54,0.2,0.28,0.16,0.08,0.48,0.6,0.58
0.58,0.13,0.26,0.09,0.19,0.51,0.6,0.61
0.57,0.115,0.315,0.13,0.24,0.5,0.56,0.56
0.492,0.126,0.37,0.116,0.266,0.542,0.53,0.53
0.346,0.145,0.381,0.145,0.27,0.461,0.448,0.461
0.2645,0.1435,0.3325,0.116,0.223,0.338,0.345,0.347
