Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.08937107042354099,0.18971411579141917,0.13385865529753363,0.1285833947677847,0.10340095430054491,0.11319288374329926,0.11868536208672957,0.12086700420558694
0.21402658348184125,0.3660949973077222,0.2930391071523794,0.3505574042857445,0.2775101519424415,0.25393076841620943,0.2548642895880098,0.26059810068101114
0.20395327942497754,0.028399216573335908,0.07080572026508546,0.037058913609415677,0.05520675470881143,0.07644394110985278,0.07806048967834854,0.07915360501567398
0.09852430555555555,0.8936631944444444,0.4405381944444444,0.7352430555555556,0.4427083333333333,0.3515625,0.3528645833333333,0.3506944444444444
0.13286508633304067,0.055049060235809966,0.12200252419015566,0.07056128293241695,0.0981713185755534,0.12558139534883722,0.127840239012501,0.12915601023017903
0.52,0.0,0.16,0.02,0.18,0.32,0.52,0.52
0.49,0.0,0.23,0.05,0.15,0.33,0.4,0.43
0.46,0.01,0.21,0.06,0.125,0.41,0.385,0.355
0.276,0.034,0.244,0.072,0.148,0.34,0.376,0.38
0.211,0.043,0.212,0.073,0.158,0.296,0.297,0.293
0.1545,0.084,0.1935,0.077,0.147,0.2085,0.213,0.21
