Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.06718938176149361,0.21206578776236135,0.1404250503545379,0.14344006571709514,0.0942911167641257,0.10217672643733178,0.10737483110979418,0.10831323654426717
0.10086077290246123,0.37072211578911196,0.29205443400303926,0.3470530936635156,0.2355836686395787,0.19785259615264605,0.19652106065646202,0.1958064692096701
0.149439601494396,0.0208657886040693,0.06655988610072967,0.030896307305361838,0.05518763796909492,0.07907719094602438,0.08008849557522124,0.08050784167289021
0.08037508372404555,0.8881446751507033,0.5010046885465506,0.724045545880777,0.4521098459477562,0.3650368385800402,0.3636972538513061,0.3610180843938379
0.10452961672473866,0.04077365394668061,0.11750844395569868,0.05926372632329157,0.09836782279218886,0.12999403697078116,0.1312703976791974,0.1316560820713239
0.34,0.04,0.28,0.04,0.2,0.36,0.24,0.4
0.3,0.1,0.26,0.04,0.21,0.33,0.33,0.35
0.24,0.095,0.2,0.07,0.15,0.335,0.34,0.38
0.17,0.066,0.158,0.066,0.132,0.298,0.282,0.292
0.138,0.064,0.146,0.066,0.138,0.235,0.229,0.227
0.105,0.068,0.14,0.0695,0.102,0.1655,0.1665,0.1615
