Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.12565181734432296,0.26559581261744253,0.1922509109040154,0.18376258319008149,0.1448529232520186,0.15387223424125376,0.1638569558356347,0.1616627082732772
0.2920091889694364,0.4752246236841998,0.37120929342090464,0.4430196511067434,0.3712045492783143,0.328063944545123,0.3565314514197796,0.34375521980051416
0.21631878557874762,0.04140626511618908,0.09640043256604357,0.05737191532005512,0.07844297207761476,0.09591610537982778,0.10280544640409395,0.10412447063155957
0.1422037422037422,0.8898128898128899,0.518918918918919,0.7617463617463618,0.5513513513513514,0.4677754677754678,0.4677754677754678,0.4702702702702703
0.17160060210737582,0.07913030616772666,0.16259527066640608,0.10670705070332294,0.137345279403387,0.15919060421678224,0.16856457896314056,0.1704982286877214
0.5,0.1,0.2,0.34,0.14,0.3,0.46,0.52
0.58,0.07,0.25,0.34,0.2,0.35,0.53,0.49
0.51,0.145,0.275,0.21,0.225,0.415,0.495,0.48
0.374,0.108,0.204,0.122,0.216,0.38,0.426,0.408
0.27,0.123,0.234,0.126,0.195,0.319,0.327,0.327
0.192,0.1035,0.2435,0.1035,0.176,0.246,0.252,0.244
