Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.09777803832038737,0.21125156641758347,0.1468920307681117,0.1338914156035271,0.1163936880745868,0.13274167378785479,0.13817356363352482,0.1365147600627719
0.2258060012079819,0.3763245919050382,0.29473025408682973,0.3529344380158213,0.29422402000592013,0.2854334267559526,0.27739619210643657,0.28065896667213647
0.2205746061167748,0.028470245121866536,0.07854378672781998,0.039249747646658374,0.06343328156731573,0.0876843363889996,0.09052720016803192,0.0921505264255186
0.10227761065749892,0.8809626128061883,0.4709926944563816,0.7185217017619252,0.45638160721959603,0.37816931671680276,0.3704340352385045,0.37988826815642457
0.13975337639459776,0.055157940052736366,0.13463546465204837,0.07443351288786004,0.11138497037075883,0.14236026854323386,0.14549751033842515,0.14832214765100668
0.56,0.02,0.24,0.08,0.1,0.44,0.36,0.48
0.53,0.05,0.26,0.12,0.1,0.49,0.43,0.45
0.435,0.06,0.255,0.12,0.205,0.515,0.475,0.43
0.302,0.094,0.25,0.092,0.16,0.386,0.386,0.398
0.23,0.097,0.213,0.106,0.201,0.336,0.325,0.319
0.1685,0.106,0.1965,0.103,0.164,0.235,0.2375,0.235
