Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.05182222647368907,0.19047295708880063,0.12871756028457526,0.12666989611553386,0.07828164891873718,0.07304468032109127,0.08016340157866303,0.0777595724353853
0.09841707490132404,0.3746484162692646,0.2918077278546048,0.3190445838446526,0.23364915912105413,0.1494415665731007,0.19158819973276547,0.1646049936759879
0.09662921348314607,0.02276680909996791,0.05973377703826955,0.03200297968655989,0.048752919900535,0.06878306878306878,0.06762433934137417,0.0671785028790787
0.05748663101604278,0.9010695187165776,0.4799465240641711,0.7466577540106952,0.4324866310160428,0.33890374331550804,0.3335561497326203,0.32754010695187163
0.07208717518860017,0.04441149822914093,0.10624445102101211,0.061375312508585404,0.087627818785129,0.11435660313522047,0.11245070422535211,0.11149032992036406
0.28,0.28,0.0,0.12,0.0,0.26,0.28,0.32
0.23,0.15,0.05,0.07,0.03,0.24,0.31,0.28
0.19,0.175,0.115,0.05,0.055,0.22,0.245,0.245
0.12,0.146,0.148,0.034,0.088,0.21,0.218,0.21
0.095,0.082,0.139,0.053,0.103,0.19,0.181,0.178
0.0775,0.0645,0.133,0.071,0.08,0.134,0.134,0.1315
