Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.08981540373692978,0.20666253682360136,0.1473966349792969,0.13574892086280127,0.11083372533932737,0.12662167191933946,0.13178932708254099,0.13086328521443696
0.22108409941802173,0.4295193064811093,0.3401156008940554,0.39928770377805967,0.3157300026439692,0.2960279841392756,0.2974916451882804,0.30804095491254246
0.20887096774193548,0.031336525149976924,0.07509907100630156,0.04201562390034485,0.060623991393222165,0.08205967976710335,0.085136143230138,0.08432062199185487
0.10760282509347736,0.9027835479850437,0.48026589115081014,0.7440797673452431,0.4682176983797258,0.37474034067303696,0.3793103448275862,0.37847943498130454
0.1420345489443378,0.0605705843820992,0.1298876404494382,0.07953990318426077,0.10734866885745582,0.13463691320247778,0.1390602391287792,0.13791537355234276
0.44,0.08,0.06,0.02,0.12,0.5,0.42,0.36
0.45,0.08,0.11,0.04,0.16,0.38,0.46,0.38
0.41,0.085,0.17,0.1,0.2,0.41,0.42,0.39
0.31,0.058,0.226,0.096,0.164,0.366,0.396,0.392
0.224,0.078,0.208,0.106,0.177,0.314,0.32,0.313
0.157,0.1075,0.1945,0.1025,0.1435,0.2335,0.2235,0.223
