Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.12558691313194548,0.2652579344774549,0.19081660572456344,0.17789427443928948,0.1523972384834979,0.16407146253038546,0.16610862021776354,0.16604590716540205
0.26001549976274,0.43334683514294436,0.3451069644729402,0.39507522324874145,0.3229720198399204,0.3037555279287683,0.30987271506063596,0.28735888086029704
0.20139697322467986,0.029404527559055118,0.08187834412841453,0.041758912894114056,0.0641897233201581,0.089364906702368,0.08845065734731236,0.08835374373304841
0.1610051186598418,0.8897161470451372,0.5411819450907399,0.7636109818520243,0.5667752442996743,0.49697533736621685,0.49464867380176825,0.5002326663564448
0.17895009050943886,0.05692763461509833,0.14223689842842294,0.07918737634512377,0.1153190683582655,0.15148936170212765,0.15006705724571184,0.15018161497625035
0.54,0.06,0.16,0.3,0.18,0.34,0.2,0.42
0.49,0.03,0.2,0.19,0.16,0.34,0.24,0.43
0.395,0.05,0.13,0.115,0.165,0.33,0.32,0.365
0.348,0.076,0.204,0.172,0.18,0.352,0.38,0.368
0.268,0.059,0.228,0.129,0.154,0.329,0.32,0.333
0.19,0.093,0.2245,0.1105,0.1745,0.2595,0.253,0.2615
