Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.13176118111506435,0.27897519701879947,0.20680315843318628,0.21118612118380156,0.16690203636065254,0.18260476499028888,0.18544660348506228,0.18664208947370425
0.2539232598671387,0.4483310546146489,0.3713097610856035,0.45490749128260355,0.3447039598635944,0.3430119609933301,0.33901759563656003,0.33725194555383803
0.21943048576214405,0.041106912958298346,0.10510914267636824,0.06440806522975792,0.08520311761927256,0.11138732192370207,0.11287512100677638,0.11455499417022931
0.15268065268065267,0.912975912975913,0.5163170163170163,0.7917637917637917,0.5606060606060606,0.4526029526029526,0.452991452991453,0.458041958041958
0.18006872852233674,0.07867162130494458,0.1746615849651728,0.11912555529576807,0.14792414146591493,0.17877695081715644,0.18071915685058898,0.1832737447536142
0.6,0.0,0.2,0.1,0.26,0.24,0.66,0.4
0.55,0.0,0.23,0.09,0.24,0.3,0.61,0.43
0.46,0.025,0.28,0.045,0.195,0.455,0.545,0.425
0.368,0.03,0.274,0.066,0.186,0.456,0.466,0.47
0.286,0.093,0.264,0.074,0.221,0.374,0.379,0.384
0.208,0.1085,0.249,0.095,0.1975,0.275,0.28,0.2805
