Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.12300701592930431,0.2682552266361546,0.20760969952048025,0.19902292956439144,0.15734304341657823,0.16986106884401972,0.17139225573387218,0.16985487004110145
0.28345152306225296,0.48561586637504073,0.40132567912637346,0.46196794484378884,0.3947972664243826,0.3565440106994669,0.3579948936302234,0.36687630708860836
0.20957775489186406,0.045160023561751424,0.1061605388717373,0.06552871843415066,0.08397028168261264,0.10933377308707123,0.11026072329688814,0.1107376911443455
0.14245712285614281,0.8855442772138606,0.5295764788239412,0.7511375568778439,0.5498774938746938,0.464123206160308,0.45887294364718234,0.46132306615330765
0.16961867055636592,0.0859375,0.17686597697118478,0.12054148177273494,0.1456922934248354,0.17697697697697695,0.17779887434732486,0.1786028863744156
0.46,0.2,0.12,0.06,0.12,0.58,0.52,0.48
0.47,0.26,0.13,0.06,0.17,0.57,0.45,0.44
0.445,0.295,0.16,0.17,0.22,0.5,0.43,0.43
0.344,0.164,0.2,0.174,0.194,0.404,0.41,0.406
0.276,0.116,0.2,0.125,0.172,0.376,0.357,0.359
0.205,0.1275,0.228,0.1075,0.186,0.2885,0.2765,0.2795
