Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.1822342501813015,0.3506833779008032,0.2724800484164541,0.2780523778197636,0.22341960371863945,0.24370971543136316,0.2517327462294279,0.24473236012576705
0.3644078962010972,0.5028957667114189,0.43811790779347604,0.4997596853471169,0.43211466562652134,0.4190370132594006,0.427540408721194,0.41149899733650214
0.2414439756211908,0.05599519850620193,0.14395491803278687,0.09874813971811258,0.11538216763189715,0.14738393515106854,0.15274213477806292,0.15083482690312236
0.1882998171846435,0.9210237659963437,0.6164533820840951,0.8248628884826326,0.6628884826325412,0.5850091407678245,0.5875685557586837,0.5846435100548446
0.2115858668857847,0.1055719704113493,0.23340485914030593,0.17638090770493725,0.1965524718126626,0.23544993010080204,0.24245624622812312,0.23980203959208163
0.54,0.08,0.18,0.1,0.32,0.72,0.6,0.36
0.57,0.09,0.22,0.19,0.33,0.55,0.6,0.41
0.595,0.07,0.29,0.2,0.32,0.455,0.51,0.465
0.442,0.076,0.274,0.148,0.228,0.48,0.478,0.424
0.332,0.127,0.284,0.116,0.206,0.414,0.436,0.427
0.24,0.135,0.2815,0.1095,0.2105,0.3375,0.3355,0.344
