Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.09977939552279519,0.23296301127196994,0.1526867160769353,0.1526916122847513,0.12399991088162424,0.1419160387661339,0.14126586281609244,0.14467367651581392
0.20431371785508154,0.4021543681333713,0.3323786184760536,0.3937351873732978,0.2993358261285722,0.29242033547078417,0.27849798107092405,0.276876011608438
0.19970082273747194,0.02731732806920777,0.08255786208542114,0.040458875345692924,0.06356938439992693,0.09275237273511648,0.09366481299749209,0.0939877826599507
0.12332563510392609,0.869284064665127,0.479445727482679,0.7297921478060047,0.48221709006928404,0.3972286374133949,0.39676674364896075,0.405080831408776
0.15248429468874927,0.052970067127316736,0.14086036097163793,0.07666739452167795,0.11233053582956747,0.15038908804756493,0.15155257586450246,0.15257480862908834
0.48,0.24,0.2,0.18,0.02,0.4,0.34,0.52
0.48,0.21,0.21,0.13,0.07,0.44,0.29,0.41
0.38,0.25,0.225,0.07,0.07,0.4,0.34,0.37
0.28,0.15,0.18,0.074,0.146,0.384,0.344,0.366
0.224,0.136,0.189,0.075,0.172,0.318,0.319,0.33
0.172,0.115,0.181,0.092,0.1595,0.2385,0.241,0.246
