Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.19037382432822886,0.3437737829607705,0.28504697026974063,0.28625901430760625,0.23292444579334953,0.24063436219915477,0.2444774572298415,0.2433638140305515
0.32963076868950364,0.4805213016045981,0.41444689784182837,0.4749732196359523,0.4049987897114658,0.3937048570663061,0.3861425441667179,0.3909949546471108
0.2612187057156353,0.05633942519899819,0.14259344716197508,0.09670671790630929,0.11396377121665953,0.14505187549880288,0.14514835605453089,0.1464183964183964
0.22128851540616246,0.9091636654661864,0.6182472989195679,0.7955182072829131,0.6394557823129252,0.5818327330932372,0.5794317727090836,0.5758303321328532
0.2396013864818024,0.10610376873861674,0.23173841307934603,0.17244968771686328,0.193450759639247,0.23221272857941386,0.23214428857715433,0.23347124198912955
0.6,0.2,0.2,0.08,0.22,0.16,0.5,0.44
0.63,0.33,0.37,0.04,0.16,0.27,0.5,0.5
0.575,0.255,0.31,0.055,0.225,0.385,0.475,0.455
0.466,0.204,0.224,0.094,0.242,0.432,0.464,0.42
0.348,0.134,0.269,0.121,0.242,0.388,0.387,0.395
0.2645,0.149,0.2725,0.146,0.234,0.3235,0.3295,0.322
