Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.07775529482100345,0.21205343766064652,0.13009432512090988,0.12408339609808497,0.10255120242183147,0.11096417843236708,0.11039735739575454,0.11541988317964214
0.16612115416688175,0.4144434372307949,0.3024400569515775,0.3792881399071875,0.2984941092161076,0.24683489964677272,0.23657275975157985,0.25346831636643413
0.15262110152621103,0.027002041523824197,0.07047524011475614,0.03828858044709647,0.05629073671736125,0.08057196677797757,0.07696219698253941,0.08013757523645744
0.0970873786407767,0.8877163360067539,0.4769945124525116,0.7475728155339806,0.48121570282819753,0.3972140143520473,0.38328408611228365,0.39341494301392993
0.11867905056759548,0.052409908787319937,0.12280606422865838,0.07284618390473643,0.10079130011935812,0.13396924829157175,0.12818521917131362,0.1331523680262876
0.46,0.4,0.16,0.08,0.1,0.42,0.32,0.48
0.45,0.21,0.12,0.09,0.08,0.36,0.4,0.47
0.355,0.115,0.12,0.075,0.095,0.3,0.345,0.395
0.24,0.108,0.184,0.074,0.106,0.316,0.298,0.326
0.19,0.083,0.18,0.07,0.107,0.256,0.263,0.269
0.1315,0.089,0.168,0.077,0.128,0.1995,0.2045,0.209
