Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.10778151203675504,0.26849601692889,0.18375849500952637,0.18058471346225127,0.14614721679430395,0.15004654406012222,0.15332547425736337,0.15687506592314865
0.22069070369537983,0.44265634163100653,0.37175883240232216,0.4148779102432586,0.3424799577742259,0.28925832318843786,0.2923853667976842,0.29359373801383365
0.17984409799554565,0.03577141914735714,0.09120543293718167,0.05160371415267468,0.07131669625143573,0.09692671394799054,0.09607731665719159,0.09521108500121546
0.1336367397600331,0.8973934629706247,0.5556474968969797,0.7794786925941249,0.5651634257343815,0.491932147290029,0.48944973107157635,0.48613984278030614
0.1533349157370045,0.06880035526232317,0.15669116789172793,0.09679905461645172,0.12665152287793796,0.16194497412149278,0.1606245756958588,0.1592356687898089
0.56,0.02,0.12,0.1,0.28,0.38,0.34,0.44
0.45,0.03,0.19,0.13,0.21,0.41,0.35,0.34
0.415,0.07,0.295,0.085,0.18,0.345,0.35,0.365
0.306,0.102,0.202,0.062,0.186,0.36,0.356,0.38
0.231,0.103,0.207,0.095,0.167,0.297,0.305,0.308
0.1695,0.0935,0.2025,0.1095,0.1735,0.238,0.242,0.232
