Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.12073661682398362,0.2732359918777407,0.19301368582490389,0.19887771917546476,0.15187111059044828,0.16110480538797925,0.16707127750306525,0.16582331898558583
0.25222429607832514,0.4549790382547647,0.3607752070627672,0.4355559199388337,0.34582785141161865,0.3125948891782836,0.329101955896336,0.3172439598048079
0.20600858369098712,0.038717925303625236,0.10265607652233324,0.061865382602323875,0.08140342020571717,0.10888138287303795,0.10668493686992268,0.10735765838011227
0.14285714285714285,0.9013605442176871,0.5110544217687075,0.7538265306122449,0.548469387755102,0.46598639455782315,0.46343537414965985,0.45535714285714285
0.1687170474516696,0.07424658973505875,0.17096934784154755,0.11434652220179936,0.14176603110060992,0.17651795780318894,0.17344259686530353,0.17375081116158336
0.56,0.18,0.2,0.0,0.12,0.38,0.66,0.48
0.49,0.23,0.19,0.0,0.11,0.3,0.58,0.33
0.435,0.145,0.235,0.06,0.165,0.38,0.525,0.395
0.338,0.098,0.242,0.098,0.17,0.378,0.4,0.378
0.243,0.111,0.235,0.102,0.157,0.323,0.338,0.351
0.19,0.1125,0.2345,0.125,0.1735,0.261,0.261,0.2645
