Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.06763700679396414,0.21598551066108174,0.13328082992951476,0.12835245666883205,0.09075471729547399,0.10513667329956254,0.10492718958847164,0.11496337210553631
0.1441834854516271,0.39361561806011097,0.3311128847309415,0.372134492351631,0.2737453564365779,0.22929320531243297,0.2370999366767972,0.2580246115260527
0.16648648648648648,0.022245014245014245,0.06573073308270677,0.031515738498789345,0.05603665009218392,0.08141195674352172,0.08294453084499741,0.08451003291219875
0.07035175879396985,0.8917313841936958,0.511192325262677,0.7432617633622659,0.4582000913659205,0.36455002284148014,0.3654636820465966,0.36363636363636365
0.09890815671162491,0.04340719821212155,0.11648363087492845,0.06046753632883636,0.09986061330147351,0.1330998248686515,0.13520365049856345,0.13714679531357685
0.3,0.0,0.1,0.0,0.2,0.38,0.38,0.3
0.32,0.07,0.08,0.03,0.24,0.35,0.34,0.38
0.265,0.095,0.115,0.08,0.22,0.365,0.36,0.395
0.184,0.074,0.16,0.092,0.166,0.294,0.284,0.32
0.161,0.072,0.162,0.077,0.163,0.253,0.251,0.273
0.1175,0.0905,0.1695,0.072,0.114,0.207,0.1995,0.2165
