Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.10295363863317877,0.2467482108056542,0.17200431852573003,0.17513747887847972,0.13313149789110743,0.14393249185946877,0.14111756381840995,0.15071616143882222
0.20924097572997527,0.4571579239928474,0.38628363437749114,0.4340411964599424,0.3604913846829146,0.30486964989954163,0.28781568704902155,0.31095337665624834
0.1974900924702774,0.033861320858385266,0.08866995073891626,0.05100671140939597,0.07416458285974085,0.09689886813287936,0.09696969696969697,0.0985565872942907
0.12416943521594684,0.895764119601329,0.5232558139534884,0.7574750830564784,0.5419435215946844,0.4372923588039867,0.43853820598006643,0.44518272425249167
0.15247322794492604,0.06525586531334614,0.15164279696714406,0.09557744707608468,0.13047390521895622,0.1586440677966102,0.15882087531959693,0.16138502070003763
0.42,0.14,0.34,0.02,0.06,0.28,0.42,0.46
0.39,0.07,0.29,0.06,0.08,0.25,0.37,0.4
0.355,0.095,0.225,0.07,0.11,0.375,0.36,0.345
0.302,0.062,0.286,0.062,0.152,0.372,0.322,0.364
0.226,0.114,0.233,0.073,0.171,0.3,0.285,0.313
0.1735,0.0975,0.1975,0.098,0.1595,0.241,0.239,0.2425
