Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.02553339877674338,0.11931019311370197,0.036156384000268285,0.028121116746869974,0.02902867799241731,0.02506060924567848,0.042505061673145106,0.03754504081287458
0.04255202760580716,0.21188304712457748,0.057746275183462335,0.04343991530644365,0.05583178269584975,0.03878789201838065,0.06468822032633888,0.056768751525556445
0.1120162932790224,0.005362954713466911,0.07010309278350516,0.007761913306503294,0.006635805887173581,0.04387169246130804,0.09220738900962434,0.08690349138588199
0.043953116675546085,0.7440063931806074,0.17208311134789558,0.40330314331379863,0.3990410229088972,0.18726691529035694,0.1582312200319659,0.15183803942461374
0.06313372871628085,0.010649148125341961,0.09962217595805382,0.015230698811422017,0.013054523113390473,0.07108908888664173,0.11651628089446842,0.11054009502569571
0.14,0.02,0.1,0.14,0.08,0.14,0.2,0.12
0.16,0.06,0.14,0.1,0.09,0.12,0.2,0.17
0.17,0.075,0.165,0.115,0.12,0.12,0.19,0.155
0.16,0.07,0.142,0.108,0.108,0.108,0.178,0.152
0.134,0.069,0.135,0.111,0.103,0.101,0.147,0.144
0.101,0.0735,0.1005,0.1155,0.096,0.079,0.1225,0.113
