Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.03419552860045779,0.11976288430118218,0.045660166641807345,0.03077866269243272,0.03662478736129836,0.03932417493128259,0.056533835020707274,0.053321545318878484
0.05175231609475339,0.19584895607196504,0.06172736564711064,0.06168452276276728,0.07093801915203658,0.06271397757973561,0.08155699908107257,0.07220146203436749
0.13738601823708207,0.006326874092119287,0.08431459675627638,0.01197869101978691,0.010483986787304323,0.06062300319488818,0.1120351482818139,0.10781158572264482
0.05347846663511595,0.7276384287742547,0.17960246095598675,0.37245622337908185,0.3973024136299101,0.17960246095598675,0.1689540937056318,0.17439659252247988
0.07698858797479134,0.012544671268419249,0.11475657695796794,0.02321088876764042,0.02042889733840304,0.09064851307774992,0.13472969148032835,0.13324896040499007
0.24,0.08,0.18,0.14,0.1,0.26,0.16,0.16
0.27,0.1,0.18,0.11,0.15,0.24,0.23,0.12
0.18,0.1,0.18,0.145,0.165,0.21,0.2,0.155
0.182,0.094,0.172,0.14,0.144,0.206,0.22,0.226
0.153,0.084,0.16,0.14,0.129,0.159,0.251,0.252
0.1255,0.076,0.1795,0.1235,0.137,0.1555,0.198,0.2035
