Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.05591207711428804,0.11090379884853234,0.05863017186850667,0.05021917057997311,0.049765812307389676,0.0603181077281163,0.07388452748934828,0.0713858502646448
0.07836176195045665,0.19843951130443788,0.08650353983309263,0.0804081798846041,0.08084779761474233,0.09164875601773459,0.10408189136027078,0.10047850436516342
0.20319148936170212,0.008631322244611859,0.08104674796747967,0.01255663927501728,0.011443696453853085,0.07681785457163427,0.11766880236569739,0.11578947368421053
0.0777845652616575,0.7509672164528609,0.1948686621869273,0.39951130116065975,0.41641213602117694,0.2172673589900224,0.19446141315414375,0.20606801058847485
0.11250184067147695,0.017066488967866132,0.11448053113224474,0.02434802032724633,0.022275232555606386,0.11350460081910536,0.1466185614492976,0.14826752618855762
0.44,0.1,0.42,0.18,0.1,0.32,0.44,0.44
0.51,0.1,0.38,0.26,0.1,0.34,0.42,0.43
0.4,0.085,0.39,0.225,0.145,0.305,0.4,0.37
0.266,0.088,0.278,0.184,0.164,0.258,0.31,0.294
0.204,0.081,0.212,0.173,0.169,0.227,0.259,0.271
0.1935,0.079,0.2075,0.221,0.1965,0.222,0.2355,0.238
