Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.024285499438186774,0.11469107447869055,0.03597895355409882,0.0222579671867132,0.0270051137865823,0.024199192008615707,0.039658252420869886,0.03733547722721236
0.04285862317109627,0.22102564636679517,0.056964503862913546,0.04744974678077745,0.06516234856172352,0.03839017244296419,0.06294884435515372,0.05926994474104702
0.11973918197984589,0.005525832947511017,0.0733365132363463,0.009163250542560888,0.00786347666053204,0.041754018169112506,0.09327115256495669,0.08988416988416989
0.05245390807582446,0.6694365099974032,0.1596987795377824,0.315762139703973,0.3295247987535705,0.18618540638795117,0.14541677486367177,0.15112957673331603
0.07295052365474901,0.01096118727770963,0.10051483206668302,0.01780967375782652,0.015360406705804032,0.06821100699234171,0.11364789446981227,0.1127251597908193
0.12,0.06,0.2,0.02,0.06,0.12,0.18,0.2
0.14,0.06,0.23,0.05,0.12,0.11,0.19,0.18
0.15,0.095,0.16,0.085,0.125,0.085,0.21,0.165
0.138,0.078,0.176,0.1,0.124,0.096,0.158,0.172
0.12,0.079,0.156,0.127,0.123,0.094,0.173,0.168
0.1215,0.077,0.1255,0.089,0.1085,0.097,0.143,0.141
