Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.0396519200435813,0.1346175469415608,0.04774437712419456,0.038036809396254805,0.05377131310377331,0.03234814968981007,0.05139756900261829,0.050518981385194436
0.0670753175692709,0.21839527338055442,0.0720813175272286,0.06323853412876132,0.10259602311216255,0.052178617385622676,0.07827031868922588,0.07919337075975327
0.13330279431974348,0.006025047524614908,0.06778529092578679,0.009969181628757158,0.008253159290654741,0.03977026441265713,0.09349703184025904,0.08485526152317058
0.07722929936305732,0.7595541401273885,0.21549893842887474,0.42409766454352443,0.4211783439490446,0.1947983014861996,0.1839171974522293,0.1812632696390658
0.09779868929591666,0.011955261756320687,0.10313075506445674,0.01948044032134193,0.01618908690285528,0.06605471562275018,0.12397137745974954,0.1155961750021156
0.36,0.06,0.2,0.2,0.18,0.18,0.18,0.32
0.31,0.07,0.21,0.19,0.16,0.21,0.24,0.28
0.26,0.105,0.24,0.165,0.145,0.185,0.185,0.215
0.252,0.096,0.162,0.172,0.16,0.138,0.204,0.206
0.207,0.086,0.162,0.154,0.161,0.131,0.19,0.173
0.137,0.085,0.1445,0.121,0.139,0.101,0.152,0.144
