Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.06618945583250452,0.1393374550460098,0.06988118725444667,0.055448138423600975,0.06598402949023989,0.0624644385444833,0.08807724912135603,0.08919997299126094
0.10656657995493655,0.24011658896605573,0.11430562489884613,0.11339546252817279,0.12681442764585868,0.10379461669483064,0.13815605451967522,0.14958159169530308
0.24669811320754717,0.012004202459674927,0.09903681380369911,0.016847438315477407,0.015125066947017634,0.07529827124421719,0.12962566844919787,0.11455295182540481
0.08447746729122921,0.7843643999353901,0.27071555483766757,0.49200452269423356,0.4926506218704571,0.19980617024713293,0.19576805039573575,0.18397674042965595
0.12585729755745398,0.02364650999717566,0.14502033399671194,0.03257928231456227,0.02934907598523886,0.10937707237278395,0.15597451901422046,0.14119251270608651
0.42,0.08,0.18,0.16,0.28,0.26,0.32,0.46
0.59,0.08,0.29,0.14,0.21,0.25,0.33,0.49
0.39,0.08,0.34,0.135,0.19,0.43,0.47,0.45
0.34,0.102,0.454,0.158,0.186,0.308,0.424,0.446
0.286,0.122,0.37,0.187,0.199,0.293,0.374,0.378
0.2485,0.13,0.202,0.181,0.2445,0.2375,0.2945,0.292
