Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.06747039416709949,0.13053961427527272,0.07580594052790149,0.07126426891359104,0.07022660998398794,0.07070983401325485,0.08424753515439251,0.0870024227170246
0.10687296000606149,0.22895240022897487,0.12833387143730055,0.12965631353217405,0.1266584152796282,0.10721036055781383,0.1328652121683194,0.1330876796265557
0.2303370786516854,0.007387369500835525,0.09394349156643655,0.011513050304180022,0.010092091400394982,0.08566810344827586,0.12572325193684417,0.11602511602511603
0.1206896551724138,0.7510513036164844,0.27754415475189237,0.48107653490328006,0.49747687132043733,0.2674516400336417,0.2695542472666106,0.2680824222035324
0.15838852097130243,0.014630829599167698,0.14037326527356836,0.02248792306142407,0.01978285680840479,0.1297694348092226,0.17147060790476826,0.16195617656398859
0.22,0.0,0.16,0.04,0.2,0.16,0.3,0.22
0.28,0.03,0.16,0.11,0.19,0.17,0.28,0.24
0.225,0.05,0.255,0.185,0.15,0.175,0.215,0.275
0.228,0.06,0.408,0.168,0.15,0.29,0.32,0.376
0.254,0.07,0.364,0.157,0.159,0.264,0.301,0.293
0.214,0.073,0.183,0.21,0.19,0.211,0.262,0.2765
