Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.04639329670850898,0.11147229615495247,0.040231342548403756,0.050968702696432666,0.051537658835679366,0.043150132604450456,0.06232784301131162,0.06563887846985643
0.0649354077627796,0.20622281743724963,0.055589486457639455,0.08272958704298629,0.08886985371422348,0.05835019331494884,0.08337459596070562,0.08621318128756734
0.17523809523809525,0.008298764376662465,0.0745867600358277,0.015053257386477677,0.012637497924289535,0.06459576218885003,0.11457053120305885,0.11370936656816137
0.07598595911625025,0.7736939913276895,0.18913896345240552,0.4491017964071856,0.4557092711129465,0.19450753665083625,0.17323972744166838,0.18273797233119968
0.10600604925824572,0.016421390318085004,0.10698434945106285,0.029130114511484635,0.024592995397867197,0.0969834242767425,0.13792536577346703,0.14018691588785046
0.28,0.12,0.28,0.2,0.22,0.14,0.28,0.34
0.3,0.11,0.22,0.23,0.22,0.11,0.29,0.36
0.28,0.09,0.2,0.19,0.155,0.225,0.365,0.41
0.246,0.078,0.226,0.196,0.156,0.208,0.318,0.302
0.224,0.073,0.176,0.224,0.161,0.22,0.247,0.263
0.1775,0.0705,0.088,0.181,0.186,0.1745,0.211,0.2245
