Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.040753076736139794,0.11578267361115026,0.06239321900925932,0.04183704596117441,0.05176289819941824,0.035421316498038834,0.06627643623197325,0.06143555459690336
0.056237357321545715,0.19555359274251008,0.08391296274001361,0.0702982040216035,0.08857878346654882,0.055471471585890206,0.09197954887713491,0.0804250972510352
0.16577759540418546,0.00721115011235295,0.08880597014925373,0.012003175937602167,0.010077688683660416,0.019024022406549608,0.11455847255369929,0.105214399152991
0.09982703236965654,0.7279466271312083,0.20583148010872251,0.3810229799851742,0.39906103286384975,0.2181863108475414,0.2016308376575241,0.19644180874722017
0.12461443553362123,0.014280832127509508,0.12407834959410144,0.023273188290960135,0.019658920767854315,0.03499663112837383,0.14610564010743063,0.1370335258122899
0.2,0.08,0.16,0.16,0.12,0.18,0.12,0.3
0.21,0.05,0.18,0.18,0.12,0.22,0.26,0.31
0.2,0.06,0.175,0.15,0.175,0.18,0.26,0.265
0.196,0.074,0.312,0.154,0.152,0.2,0.238,0.258
0.19,0.067,0.247,0.207,0.168,0.189,0.272,0.244
0.148,0.079,0.2225,0.179,0.2105,0.146,0.2335,0.2275
