Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.1832010294721637,0.3593915815417826,0.297232405606537,0.30207166576317795,0.23366921309011232,0.24250455325892284,0.25063242757326465,0.24628285216759238
0.34350873676955557,0.4950964255293366,0.4240778215393311,0.48062020880305745,0.4222074833629953,0.3873808921563662,0.4015624400149874,0.3915234466900181
0.26477359938603223,0.05877547989455315,0.14464738034928676,0.10523146405720737,0.11982434127979925,0.1542091642563556,0.1537644201578628,0.153998778998779
0.19827586206896552,0.9097701149425287,0.6235632183908046,0.803448275862069,0.6586206896551724,0.582183908045977,0.582183908045977,0.5798850574712644
0.22674991784423268,0.1104174659086946,0.23482307109620174,0.18608985024958402,0.20276008492569003,0.2438319894090745,0.2432756964457253,0.24336710082006754
0.76,0.38,0.5,0.08,0.06,0.42,0.44,0.68
0.61,0.24,0.52,0.1,0.14,0.46,0.41,0.56
0.525,0.315,0.415,0.08,0.28,0.5,0.445,0.535
0.372,0.188,0.366,0.136,0.236,0.442,0.466,0.454
0.284,0.169,0.352,0.192,0.201,0.368,0.371,0.368
0.222,0.194,0.293,0.1705,0.229,0.283,0.2815,0.2805
