Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.13588782657075166,0.3153055027739943,0.2531481647070452,0.26797892343643764,0.19135901641143188,0.20154611810388637,0.19512560745315807,0.19413742649270768
0.2698383912290695,0.49733688224688477,0.3889430361189278,0.4803949605570116,0.3947583030284816,0.3745306595044575,0.3470507323816438,0.3585340522916853
0.196553924696873,0.05223436570319106,0.1148846960167715,0.08117168608485381,0.0920687742651137,0.1181255728689276,0.11755233494363929,0.11843472238254646
0.16923076923076924,0.9164835164835164,0.6021978021978022,0.8115384615384615,0.6384615384615384,0.5664835164835165,0.5615384615384615,0.5637362637362637
0.18187186300560967,0.09883565905252867,0.19295774647887326,0.14758193445243806,0.16093068347067377,0.19548729616989005,0.19440745672436752,0.19574549270247066
0.26,0.0,0.46,0.12,0.14,0.36,0.38,0.3
0.38,0.1,0.33,0.15,0.2,0.42,0.42,0.35
0.44,0.06,0.285,0.115,0.285,0.425,0.41,0.335
0.332,0.038,0.258,0.13,0.202,0.408,0.36,0.354
0.229,0.073,0.269,0.096,0.18,0.33,0.315,0.321
0.1825,0.135,0.247,0.116,0.1745,0.244,0.247,0.2485
