Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.22582530895210473,0.37385104778191103,0.32481897764098017,0.324079852645451,0.2617543852631415,0.27583059160504103,0.2820344406213256,0.28545774197558815
0.4052739912617949,0.49166947836480085,0.4213029219050802,0.4800087590868261,0.41473825615166304,0.38214899752735043,0.39797613216586764,0.40157531135705027
0.27249683143219267,0.05660793761724354,0.14908694467157263,0.09776476469328,0.11824564974051084,0.14811680067710536,0.1541740152851264,0.15152838427947599
0.2545885139135583,0.911190053285968,0.6477205447010065,0.8105387803433984,0.6879810538780343,0.6216696269982238,0.6210775606867969,0.6163410301953819
0.2632384450566269,0.10659371104031029,0.24238395923341086,0.17448381340810604,0.2018061827023272,0.2392344497607655,0.24702696338160837,0.2432527164388363
0.7,0.02,0.52,0.08,0.0,0.62,0.42,0.38
0.67,0.23,0.5,0.04,0.01,0.59,0.48,0.49
0.61,0.165,0.4,0.16,0.145,0.525,0.56,0.5
0.462,0.172,0.35,0.112,0.212,0.498,0.466,0.498
0.331,0.151,0.342,0.165,0.199,0.403,0.401,0.398
0.249,0.119,0.315,0.155,0.2365,0.293,0.2955,0.2995
