Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.10300065960961913,0.24679334718261944,0.18060350826263524,0.2085276708044045,0.13619639173216103,0.13573085838345486,0.14115635933808096,0.1399013514054585
0.23175988448643192,0.4472959769529715,0.3577226925362209,0.434386614343261,0.32942858439398337,0.2745846633817061,0.2810414940229402,0.2721567950403148
0.1703499079189687,0.04190906835038187,0.09725993581831646,0.06423180450730986,0.07836312323612418,0.10061601642710473,0.10413803634142617,0.10564578499613303
0.1088875809299588,0.8946439081812831,0.46380223660977044,0.7163037080635668,0.49028840494408477,0.403766921718658,0.4014125956444968,0.40200117716303707
0.13285457809694792,0.08006742520016856,0.16079991837567595,0.11789208563402112,0.13512855868278045,0.16108958553481273,0.16537342386032977,0.16731994120529153
0.56,0.22,0.04,0.16,0.02,0.44,0.54,0.34
0.5,0.14,0.19,0.23,0.03,0.36,0.48,0.37
0.365,0.115,0.265,0.15,0.11,0.37,0.375,0.37
0.234,0.112,0.202,0.14,0.16,0.336,0.33,0.334
0.175,0.1,0.188,0.132,0.128,0.263,0.262,0.261
0.1365,0.117,0.183,0.123,0.142,0.191,0.1935,0.196
