Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.0850588127988158,0.21455738687114675,0.13756966612333074,0.14394979124583915,0.1086164960720142,0.11147124957428653,0.12023260628291838,0.11900158121103599
0.17221799220816653,0.3921411453915236,0.31507872762858025,0.34880138640503916,0.2673065592259629,0.24385908000898612,0.2598657769450999,0.23045266013637966
0.18181818181818182,0.02449094823022903,0.06691823899371069,0.03472723280107915,0.0595781317262161,0.08567272727272728,0.08837421910711565,0.09136656707029407
0.1025965801139962,0.8790373654211526,0.5053831538948702,0.7010766307789741,0.4382520582647245,0.3730208993033566,0.36732108929702345,0.36795440151994935
0.1311740890688259,0.047654198067052345,0.11818720379146917,0.0661764705882353,0.10489616492345005,0.13934232316063402,0.14247113731269961,0.14638447971781304
0.4,0.08,0.1,0.16,0.2,0.52,0.5,0.42
0.37,0.04,0.16,0.23,0.14,0.41,0.45,0.38
0.34,0.08,0.175,0.2,0.175,0.36,0.395,0.38
0.244,0.072,0.156,0.172,0.162,0.306,0.32,0.314
0.168,0.102,0.139,0.138,0.162,0.245,0.246,0.248
0.1255,0.0855,0.141,0.109,0.122,0.1715,0.174,0.1765
