Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.0671904976716123,0.21206604401834966,0.14473629824036588,0.14344078305387262,0.09429106518421723,0.10225590536124446,0.10741912966628678,0.10831400489419998
0.10086237766424427,0.37072211578911196,0.28756229685609386,0.3470530936635156,0.2355835384824107,0.19936074958329364,0.19940321231890193,0.19580686757288293
0.149439601494396,0.0208657886040693,0.07211828605914303,0.030896307305361838,0.05518763796909492,0.07850521436848204,0.0801775147928994,0.08058005680968755
0.08037508372404555,0.8881446751507033,0.48024112525117213,0.724045545880777,0.4521098459477562,0.36302746148693904,0.36302746148693904,0.3610180843938379
0.10452961672473866,0.04077365394668061,0.1254044599912549,0.05926372632329157,0.09836782279218886,0.1290937239490294,0.13134617714770386,0.131752627719384
0.34,0.02,0.2,0.08,0.2,0.26,0.34,0.34
0.3,0.08,0.24,0.08,0.21,0.25,0.36,0.4
0.24,0.085,0.215,0.09,0.15,0.345,0.335,0.36
0.17,0.066,0.194,0.094,0.132,0.322,0.284,0.288
0.138,0.063,0.169,0.08,0.138,0.236,0.229,0.227
0.105,0.0685,0.1495,0.0675,0.102,0.167,0.166,0.1615
