Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.04833180035060548,0.18064695685113125,0.10779248539819251,0.11045018609334066,0.07125467370504088,0.06766139418883736,0.06966613725572832,0.07222768279148939
0.10414055525901475,0.36236362508743625,0.2678282061202427,0.31161772211492883,0.2266517750325433,0.1751926263839508,0.16021789564474753,0.1803026465763255
0.09873417721518987,0.021148298752302504,0.052946891191709845,0.02829737644176179,0.045575757575757575,0.0625,0.06485539000876424,0.06518236414237585
0.054813773717498245,0.8552354181307098,0.4595924104005622,0.6654954321855235,0.39634574841883347,0.31482782853127195,0.3120168657765285,0.31271960646521435
0.07049254405784004,0.041275924638369314,0.09495462794918332,0.05428645131703403,0.08175097840266705,0.1042951926434641,0.10738904341516507,0.10787878787878787
0.34,0.0,0.12,0.0,0.06,0.26,0.24,0.3
0.29,0.01,0.07,0.04,0.08,0.29,0.25,0.31
0.21,0.005,0.035,0.03,0.06,0.23,0.24,0.26
0.114,0.064,0.108,0.042,0.074,0.19,0.218,0.21
0.096,0.065,0.097,0.065,0.085,0.161,0.17,0.156
0.0765,0.0645,0.095,0.0665,0.076,0.1215,0.1195,0.114
