Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.14093919515708092,0.2790769499551147,0.2142850213082715,0.21691203286919034,0.17298023089147851,0.18010325278469294,0.18243568784631214,0.1819030901729912
0.255808976873147,0.4123765597473898,0.33481277653535363,0.39104313215282627,0.34135985537515523,0.301718863082724,0.28483680745876394,0.3069752999559226
0.20182094081942337,0.039920937613095404,0.10810126582278481,0.0623777554580536,0.0832168483831889,0.11451061933759096,0.1152619589977221,0.11513890952310206
0.16835443037974684,0.9075949367088607,0.540506329113924,0.7468354430379747,0.5651898734177215,0.4879746835443038,0.48037974683544304,0.49050632911392406
0.18357487922705315,0.07647796058771765,0.18016877637130804,0.11513880080011708,0.14507351149378606,0.18549260194875497,0.18591549295774648,0.18649981951630368
0.6,0.28,0.26,0.0,0.22,0.28,0.6,0.34
0.55,0.17,0.19,0.0,0.32,0.39,0.43,0.33
0.445,0.125,0.19,0.1,0.24,0.39,0.37,0.435
0.324,0.12,0.216,0.1,0.188,0.364,0.358,0.388
0.23,0.108,0.209,0.122,0.178,0.309,0.32,0.29
0.1805,0.119,0.211,0.1195,0.17,0.225,0.226,0.2215
