Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.1114429589030761,0.2568976071259589,0.20266660016671473,0.19614183808030805,0.14647748991909987,0.16825447350595138,0.17275447175485772,0.170040899426655
0.22235071156498118,0.4351019397242478,0.3819125202074414,0.41291758798140415,0.3073836080823141,0.2971489544517515,0.3043331153754337,0.2913941788389287
0.189272030651341,0.037245328883670145,0.102503197515074,0.05870263806890367,0.08083982003856316,0.10739535405678376,0.11142421040272396,0.10905470305728007
0.12462159434914229,0.9122098890010091,0.5660948536831484,0.7926337033299697,0.5711402623612513,0.4828456104944501,0.4788092835519677,0.46972754793138244
0.15028901734104044,0.07156853043047996,0.17357673267326734,0.10930976899526858,0.14163278073193616,0.17570917102726522,0.18077912182112582,0.17701302405171593
0.6,0.0,0.24,0.08,0.1,0.5,0.48,0.3
0.51,0.05,0.23,0.15,0.12,0.46,0.39,0.35
0.37,0.09,0.295,0.095,0.12,0.42,0.4,0.45
0.292,0.102,0.204,0.104,0.164,0.404,0.42,0.42
0.209,0.142,0.169,0.09,0.18,0.334,0.329,0.338
0.155,0.1275,0.207,0.102,0.1545,0.2465,0.2385,0.2405
