Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.07171800451730409,0.20513714729857982,0.1415372005117819,0.14647718709582272,0.09747372096798929,0.10395555605001996,0.10378945421205492,0.11544392230334664
0.14084549593219148,0.3370897178531037,0.2590221458891811,0.3235467510764525,0.22955044493460575,0.1925679575408925,0.1780486309278776,0.202445551626238
0.16052631578947368,0.0215702860658259,0.06312221986867189,0.030846386369881837,0.047335203366058905,0.07323076923076922,0.0725094577553594,0.07264150943396226
0.09902597402597403,0.9107142857142857,0.4837662337662338,0.7288961038961039,0.4383116883116883,0.38636363636363635,0.37337662337662336,0.375
0.12248995983935743,0.042142427884615384,0.1116732246580476,0.059187977853941476,0.08544303797468354,0.1231246766683911,0.12143611404435059,0.12170706006322446
0.26,0.16,0.2,0.0,0.16,0.36,0.3,0.32
0.3,0.09,0.14,0.04,0.13,0.33,0.27,0.35
0.2,0.14,0.15,0.09,0.13,0.25,0.295,0.33
0.138,0.112,0.146,0.058,0.126,0.218,0.218,0.218
0.099,0.098,0.122,0.063,0.1,0.149,0.154,0.147
0.0785,0.0905,0.106,0.0775,0.0765,0.0965,0.0995,0.099
