Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.10710639646023777,0.2515280307756228,0.1949213081239647,0.19504453575953537,0.142970435204624,0.146944896071957,0.15010274320388595,0.15203886912985476
0.24006160869584012,0.46402595084419695,0.37954890100022104,0.4197274923534202,0.32094783723154774,0.2968259426757744,0.30786573418511826,0.30106087625287425
0.17674062739097168,0.04003137906370412,0.1026088742810189,0.05892749548102028,0.08006867488684252,0.10441251924063623,0.1061050386563583,0.10567514677103718
0.1207527443805541,0.9069524307370622,0.5222164140094093,0.766858337689493,0.5363303711447988,0.4255096706743335,0.41610036591740723,0.42341871406168324
0.1434782608695652,0.07667830468024926,0.17151686840072108,0.1094449418084154,0.13933591362803016,0.16767947265423833,0.16909187466808284,0.1691376070160785
0.6,0.0,0.18,0.0,0.2,0.38,0.64,0.32
0.48,0.0,0.19,0.01,0.14,0.41,0.52,0.39
0.4,0.01,0.215,0.065,0.12,0.42,0.485,0.445
0.252,0.092,0.242,0.086,0.176,0.372,0.35,0.358
0.189,0.127,0.214,0.087,0.156,0.289,0.277,0.289
0.15,0.1485,0.199,0.0955,0.1485,0.209,0.2065,0.21
