Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.17051115936907052,0.3384836726858629,0.2827491735674479,0.2794255836488934,0.23010243156082458,0.23103770718453148,0.22696100559457016,0.23573717006327816
0.30090051411669344,0.4893010061682598,0.4228642920205661,0.47319112583559986,0.41445190951694744,0.38636670518913174,0.3584932193992327,0.386141739794303
0.24021673690547862,0.060960767468499426,0.1373886897189777,0.09492994911101338,0.11292904143695537,0.1393634017451149,0.1411573146292585,0.14194517461509576
0.21428571428571427,0.9146079484425349,0.6380236305048335,0.8114930182599356,0.682062298603652,0.6090225563909775,0.6052631578947368,0.6090225563909775
0.2265114958841896,0.11430297335391636,0.22609192121039112,0.16997581416277632,0.19377479401891975,0.22682268226822683,0.22892545196018688,0.23023043345853217
0.56,0.3,0.3,0.06,0.2,0.38,0.24,0.32
0.53,0.18,0.25,0.09,0.21,0.37,0.27,0.37
0.46,0.135,0.21,0.085,0.305,0.38,0.35,0.445
0.358,0.114,0.238,0.14,0.25,0.414,0.386,0.432
0.286,0.17,0.249,0.153,0.219,0.349,0.333,0.344
0.223,0.1355,0.265,0.149,0.212,0.2755,0.278,0.2705
