Baseline,Baseline_balanced,SMOTE,Random,KMeansSMOTE,CTGAN,TIMEGAN,ADVO
0.14602617045717184,0.28695959157352685,0.22679125284365576,0.22506894069762964,0.18162741702594068,0.19967248326503423,0.2038155925500483,0.20677602755392166
0.2799050150479597,0.43233304102088793,0.3672387474533992,0.4276822103622837,0.35950821794195537,0.34724804360009914,0.3462920512697518,0.3365714000436863
0.21023081721771678,0.04259744072814465,0.10672120479687645,0.061902594446973144,0.08176055836478884,0.10778965742963124,0.11099921673939801,0.11090246327184358
0.17515592515592515,0.9048856548856549,0.5966735966735967,0.7775467775467776,0.5966735966735967,0.5135135135135135,0.5155925155925156,0.5218295218295218
0.1910972497873547,0.08136464540250028,0.18105827616118603,0.11467555862174697,0.14381459442530536,0.17817853922452662,0.18267194549304852,0.18292794023868086
0.56,0.16,0.16,0.12,0.32,0.44,0.64,0.4
0.56,0.25,0.14,0.16,0.25,0.45,0.58,0.48
0.5,0.195,0.185,0.2,0.18,0.43,0.5,0.48
0.366,0.152,0.17,0.158,0.13,0.428,0.434,0.456
0.249,0.161,0.186,0.126,0.184,0.347,0.349,0.356
0.1915,0.139,0.201,0.112,0.187,0.259,0.2655,0.261
